id,name,name:ru,destination,wikidata,wikipedia,gvr:code,members
16068235,"Ема",,,,,,8
14211169,"Емба","Ёмба","Кубена","Q4053758",,,6
16011481,"Емкуч",,,,,,6
16008998,"Ентала",,,,,,2
16068237,"Жаровка",,,,,,5
16079691,"Жаровка",,,,,,3
16119785,"Жаровка",,,,,"08010300312110000014412",3
16016247,"Жилая Мушня",,,,,,2
16024628,"Западная Поча",,,,,,3
16008979,"Звана",,,,,,5
16111895,"Зелёная","Зелёная",,,,,2
16106046,"Зимняя Шенчуга","Зимняя Шенчуга",,,,,2
16302013,"Змейка",,,,,,3
16016235,"Золотуха",,,"Q20590294","ru:Золотуха (приток Вологды)",,27
16101969,"Иваньков","Иваньков",,,,,2
16114341,"Ивас",,,,,,3
16016271,"Ивода",,,,,,2
16102057,"Игинжа","Игинжа",,,,"01040100512102000017742",3
16114371,"Игонца",,,,,,8
16115784,"Идьма",,,,,,2
16008982,"Ижина",,,,,,2
16114328,"Илеза",,,"Q4199209",,,6
16092332,"Илекса",,,,,,3
16102065,"Илекса","Илекса",,,,"01040100612102000017505",3
16106152,"Илекса",,,,,,3
16030335,"Ильмеж","Ильмеж",,,,"03010000112103000000222",3
16905071,"Ильменец",,,,,,3
16024600,"Ильчуга",,,,,,5
16061611,"Имая",,,,,,2
16148904,"Имзюг",,,,,,7
16016261,"Индоманка",,,,,,4
16676354,"Исаровка",,,,,"08010400112110000041035",2
16003958,"Искра",,,,,,5
16092364,"Исток",,,,,,2
16011478,"Истопенька",,,,,,2
16011509,"Иткла",,,,,,6
16061593,"Ихалица",,,,,,3
16016256,"Казара",,,,,,3
16016283,"Кальпичиха",,,,,,3
16092379,"Каменщица",,,,,,2
16114374,"Камешница",,,,,,2
16119776,"Карица",,,"Q14915336","ru:Карица (река)",,4
16102483,"Катица",,,,,,3
16101985,"Катрома",,,,,,2
16008983,"Кать",,,,,,14
16008990,"Кема",,,,,"08010200312110000009138",5
16011485,"Кема",,,"Q4219205","ru:Кема (приток Унжи)","08010300312110000014375",2
16136551,"Кемелка",,,,,,5
16111886,"Кенас",,,,,,3
16101988,"Кептур",,,,,,3
16901447,"Кетла",,,,,,2
16079683,"Кизьма","Кизьма","Устья",,,"03020300212103000029657",4
16030348,"Кильченга",,,,,,4
16092339,"Кимрека",,,,,"01040100612102000017789",2
16016275,"Кипшенга",,,,,"03020100212103000010323",2
16008976,"Кирва",,,,,,4
16024617,"Кирженьга",,,,,,3
16092361,"Кисовка",,,,,"08010200412110000007355",2
16102478,"Китла",,,,,,2
16009000,"Кичменьга","Кичменьга","Юг","Q328243","ru:Кичменьга","03020100212103000010736",11
16030347,"Кишка",,,,,"03020100212103000010361",3
16061618,"Кишма",,,,,,2
16030340,"Киюк",,,,,,7
16107932,"Климов",,,,,,2
16105862,"Кобанга",,,,,,3
14064932,"Кобожа","Кобожа","Молога","Q2711631","ru:Кобожа","08010200112110000006474",16
16024623,"Ковда",,,,,,2
16024624,"Ковда",,,,,,2
9909117,"Ковжа",,,"Q2305285",,"08010200312110000008841",7
16016267,"Ковжа","Ковжа",,,,"08010200312110000008537",7
13981626,"Кокшеньга","Кокшеньга","Устья","Q287438","ru:Кокшеньга","03020300212103000030868",12
13981773,"Коленьга","Коленьга","Кулой","Q4227717","ru:Коленьга","03020300212103000028773",4
16107935,"Колман",,,,,,3
16102085,"Колоденка",,,,,"08010200412110000007348",4
16095470,"Колодинка",,,,,"08010200212110000007760",7
16111883,"Колодица",,,,,,3
16008984,"Колодня",,,,,,3
14052356,"Колошма","Колошма","Суда","Q4228633","ru:Колошма (река)","08010200212110000007395",3
16021184,"Колпица",,,,,,6
14077945,"Колпь",,"Суда","Q263745","ru:Колпь (приток Суды)","08010200212110000007661",21
17137922,"Кольдюга",,,,,"03020100312103000006448",3
16016231,"Комела",,,"Q4230336","ru:Комёла","03020100312103000006790",7
16068221,"Комья",,,"Q4230327","ru:Комья","03020100312103000006899",4
16011502,"Конга",,,,,,4
16079684,"Кондас",,,,,,2
16016252,"Конома",,,,,,4
16148914,"Контюг",,,,,,6
16107933,"Корба",,,,,,2
16024605,"Корбанка",,,,,,2
16101996,"Корга","Корга",,,,"03010000112103000000321",2
16024632,"Коржа",,,,,"03020300212103000031049",3
16102093,"Коркомля",,,,,,2
16667260,"Корманга","Корманга","Юза","Q3724693","ru:Корманга (приток Юзы)","08010300312110000014771",5
16111889,"Корменьга",,,,,,4
16024636,"Кортюга",,,,,,3
16016286,"Коршма",,,,,,2
16008968,"Косинка",,,,,,2
16030339,"Костюга",,,,,,3
16141055,"Котлянка",,,,,,4
16016294,"Котовалка",,,,,,2
16024595,"Кочевар",,,,,,3
16016242,"Кошта",,,"Q4237158","ru:Кошта (река)",,7
16009001,"Кубена","Кубена","Кубенское озеро","Q1570703","ru:Кубена","03020100112103000005276",29
16842942,"Кубовка",,,,,"03020100112103000005214",2
16102084,"Куданга",,,,,,5
16030313,"Кудома","Кудома",,,,"01040100512102000017698",5
15986534,"Куза",,,,,,2
16030341,"Кузеньга",,,,,,3
16105863,"Кузнечиха",,,,,,3
16008997,"Кузюг",,,,,,3
13943120,"Кулой","Кулой","Вага","Q74725","ru:Кулой (приток Ваги)","03020300212103000028612",3
16677009,"Кумбисер",,,,,"03020100212199000000080",2
16016255,"Кумсара",,,,,,2
16114366,"Кундеба",,,,,,2
16148909,"Кундерза",,,,,,4
16068242,"Кундола",,,,,,4
16011491,"Кунож",,,,,,2
16024652,"Куность",,,,,,4
16030305,"Курба",,,"Q4247848","ru:Курба (приток Колошмы)",,3
14053477,"Куржекса","Куржекса","Самина","Q4248288","ru:Куржекса","01040100612102000017413",4
16016297,"Курья","Курья",,,,"03020300112003000027510",2
16016340,"Кустома","Кустома",,,,,2
16016243,"Кучесара",,,,,,5
16114369,"Кьяловка",,,,,,4
16114354,"Лайбуя",,,,,,2
16119783,"Лантюг",,,"Q3725148","ru:Лантюг (река)","08010300312110000014405",3
16068234,"Лапачиха",,,,,,6
16105851,"Латеньга",,,,,,5
17097353,"Лачмяш",,,,,"08010300312110000014696",4
16114351,"Лебеденьга","Лебеденьга",,,,,5
16095472,"Лебёсовка",,,,,,3
16119787,"Левакша",,,,,,5
16016282,"Леваш",,,,,,4
16148913,"Левая Сученьга",,,,,,4
16092370,"Ледбал",,,,,,2
16011488,"Леденьга",,,,,,4
16011487,"Леджа",,,,,,2
16008958,"Лежа",,,"Q64644","ru:Лежа (река)","03020100312103000006622",24
16030315,"Лема","Лема",,"Q4257795","ru:Лема (приток Мегры)","01040100612102000017819",2
16846901,"Лещевка",,,,,,8
3500751,"Лидь",,"Чагода","Q4261352","ru:Лидь (приток Чагоды)","08010200112110000006894",16
16106041,"Лиздиньга",,,,,,2
16016301,"Лименда","Лименда","Вычегда","Q236276","ru:Лименда","03020200212103000025201",6
16068222,"Лихтошь-2",,,,,"03020100312103000006882",2
16102024,"Логдуз",,,,,,2
16114335,"Ломоватка",,,,,,5
16024616,"Лондушка",,,,,,3
16024612,"Лосинка",,,,,,3
16068223,"Лоста",,,,,,12
16024630,"Лохта",,,,,,2
17097352,"Лугода",,,,,,3
16111892,"Луденьга",,,,,,2
16011476,"Луженьга",,,,,,6
2824463,"Луза","Луза","Юг","Q1293972","ru:Луза (река)","03020100212103000011696",26
16100612,"Луксара",,,,,,2
16011484,"Лундонга",,,,"ru:Лундонга","08010300312110000014504",2
16237411,"Лупсарь",,,,,,5
16092345,"Лупсорка",,,,,,3
16068220,"Лухта",,,"Q4269909","ru:Лухта","03020100312103000006912",3
16105852,"Лухтонга","Лухтонга","Кубена",,,"03020100112103000005290",3
16114375,"Лычница",,,,,,2
16100634,"Люботинка",,,,,,2
16008994,"Ляменьга",,,,,,9
16106151,"Лянга",,,,,,2
16107934,"Максимручей",,,,,,3
16115787,"Малаховка",,,,,,2
16092350,"Малая Богтеньга",,,,,,3
16011503,"Малая Вотча",,,,,,10
16677008,"Малая Гусиная",,,,,,4
16148905,"Малая Кильченга",,,,,,5
16114350,"Малая Лебеденьга",,,,,,5
16114334,"Малая Печеньга","Малая Печеньга",,,,,2
16092319,"Малая Селатка",,,,,,2
16011496,"Малая Юрманга",,,,,,3
16114342,"Малый Ивас","Малый Ивас","Ивас",,,,2
16105872,"Малый Киюк",,,,,,2
16121990,"Малый Полюг",,,,,,4
16847698,"Малый Пунгул",,,,,"03020100112103000005818",2
16133122,"Малый Сомбол",,,,,,2
16115790,"Малый Томай",,,,,,2
16061624,"Манега",,,,,,4
16121991,"Маныловица",,,,,,5
16016287,"Марденьга",,,,,,2
16102021,"Маркуша",,,,,,6
16092358,"Мартыновка",,,,,,2
16061601,"Масляная",,,,,,2
16102055,"Маслянка",,,,,,2
16092373,"Матвея",,,,,,5
16004007,"Маткома",,,"Q7226607","ru:Маткома",,4
16030303,"Маттерка",,,,,,4
16024651,"Маэкса",,,,,,7
13978072,"Мегра","Мегра","Онежское озеро","Q3601087","ru:Мегра (река, впадает в Онежское озеро)","01040100612102000017758",4
16024649,"Мегра",,,,,"08010200312110000008797",3
16106040,"Медведка",,,,,"03020300212103000028544",2
16107953,"Мельничная","Мельничная",,,,,3
16101966,"Мельничный",,,,,,2
16011479,"Меньша",,,,,,3
16100618,"Мережка",,,,,,4
16106153,"Меров",,,,,,2
16008988,"Мига",,,,,,12
16030343,"Минеевка",,,,,,3
16114365,"Миня","Миня","Кокшеньга",,,,5
16141058,"Митинка",,,,,,2
16237409,"Митюг",,,,,,3
16676355,"Мишина Пенома",,,,,"08010400112110000041028",2
13991310,"Модлона",,"Воже","Q3720644","ru:Модлона","03010000112103000000383",2
16030302,"Мокрая",,,,,,2
16141059,"Мокса",,,,,,3
16024606,"Мола",,,,,,7
16030329,"Мола","Мола",,,,"03010000112103000000536",2
16111885,"Моленьга","Моленьга","Кулой",,,,2
184371,"Молога","Молога","Рыбинское водохранилище","Q1133858","ru:Молога (река)","08010200112110000005248",35
14081768,"Молома","Молома","Вятка","Q1029502","ru:Молома","10010300312111100034976",25
16061594,"Молонга",,,,,,3
16136553,"Молотьба",,,,,,2
16024653,"Мондома",,,,,,4
16016345,"Монза",,,,,,2
16011504,"Мостовица",,,,,,4
16016245,"Мотома",,,,,,2
16095468,"Мошница",,,"Q4305351","ru:Мошница (приток Внины)",,2
16061604,"Музга",,,,,,4
16024643,"Муньга",,,,,,2
16106039,"Мурденьга","Мурденьга",,,,,2
16102083,"Муржа",,,,,,4
16114340,"Муртмаш","Муртмаш","Суксанга",,,"03020300212103000029756",4
16101921,"Мусорка",,,,,,2
16011473,"Мяколица",,,,,,2
16061606,"Мякса",,,"Q4310267","ru:Мякса (река)",,2
16114364,"Мяткурга","Мяткурга","Устья",,,,7
16106035,"Навороша",,,,,,3
16030306,"Надка",,,,,,3
16102016,"Наренга",,,,,,5
16114330,"Нартица",,,,,,9
16101926,"Нежбуй","Нежбуй",,,,,2
16016302,"Незнаха",,,,,,4
16016241,"Нелаза",,,,,,3
16024601,"Нермеша",,,,,,3
16011475,"Нижняя Ерга","Нижняя Ерга",,,,,7
16024637,"Нижняя Кизьма",,,,,,4
16079686,"Нижняя Майга","Нижняя Майга",,,,,5
16148912,"Нижняя Тозьма",,,,,,5
16101933,"Нижняя Чужбойка",,,,,,2
16148910,"Нижняя Юрменьга",,,,,,2
16092378,"Низдобка",,,,,,2
16842941,"Николенка",,,,,,4
16092383,"Нова",,,,,,5
16016269,"Ножема",,,"Q4327043","ru:Ножема","08010200212110000007463",3
16105864,"Нореньга",,,,,,2
16016298,"Норка",,,,,,5
16006916,"Нотелга",,,,,,3
16016344,"Нурма",,,"Q4328128","ru:Нурма (приток Обноры)",,5
16102018,"Нюксеница",,,"Q4328509","ru:Нюксеница (река)","03020100312199000000670",13
16024627,"Нюксеньга",,,,,,3
16119781,"Нюненьга",,,,"ru:Нюненьга (река)","08010300312110000014450",2
15986557,"Обнора",,,,,,4
16141057,"Огняк",,,,,,2
16119774,"Озериха",,,,,"08010300312110000014641",7
16136550,"Окольная Сухона",,,,,,2
16092349,"Окуневица",,,,,,2
16095467,"Олешница",,,,,,2
16905074,"Ольховка",,,,,,5
16148907,"Ольшанка",,,,,,2
16136549,"Оназима",,,,,,3
13977373,"Ошта","Ошта","Онежский канал","Q4340822","ru:Ошта (река)","01040100612102000017956",4
13943702,"Оять",,"Свирь","Q299994","ru:Оять","01040100812102000012850",23
16095469,"Пажгерь",,,,,"08010200212110000007777",2
16030310,"Палручей",,,,,,2
16106038,"Панега",,,,,,3
16119775,"Панога",,,,,,3
16016240,"Пача",,,,,,3
16024599,"Пашевица",,,,,,3
16092336,"Педажрека",,,,,"01040100612102000017772",3
16106036,"Пеженьга",,,,,,3
16024588,"Пежма","Пежма","Вага","Q4347971","ru:Пежма (приток Ваги)","03020300212103000028421",14
16024618,"Пельшма",,,"Q4348360","ru:Пельшма (верхний приток Сухоны)","03020100312103000006950",5
16676112,"Пенома",,,"Q4348598","ru:Пенома","08010400112110000041011",5
16119779,"Первая Елховица",,,,,"03020100212103000010330",5
16667185,"Первая Пеженьга",,,"Q3724688","ru:Первая Пеженьга","08010300312110000014764",2
16024638,"Перешна","Перешна",,,,"03010000112103000000505",2
16107961,"Перьево","Перьево",,,,,3
14064879,"Песь",,"Чагодоща","Q2995318","ru:Песь (река)","08010200112110000006962",8
16024622,"Песья Деньга",,,,,,4
16024633,"Петряевская Улошка",,,,,,3
16008965,"Петух",,,,,,3
16024603,"Печеньга","Печеньга","Вага","Q12558677","ru:Печеньга (приток Ваги)","03020300212103000028391",9
16079688,"Печеньга","Печеньга","Кокшеньга","Q4362019","ru:Печеньга (приток Кокшеньги)","03020300212103000030929",2
16115782,"Печеньга",,,,,,2
16101965,"Печеньжица",,,,,,2
16011507,"Пигома",,,,,,2
17052436,"Пиньша",,,,,,1
16016272,"Пичуг",,,"Q36566102","ru:Пичуг (река)","03020100212103000010620",3
16061612,"Пишковка",,,,,,3
16121988,"Плещевка",,,,,,4
16102067,"Поврека","Поврека",,,,"01040100612102000017529",5
16092359,"Подвохотка",,,,,,5
16102086,"Подзагорская",,,,,"08010200412110000007270",2
16061622,"Пожега",,,,,,5
17000526,"Пойманга",,,,,"08010300312110000015136",2
16141056,"Покша",,,,,,2
16030352,"Полдарса",,,,,,7
16119780,"Полежаевка",,,,"ru:Полежаевка (приток Нюненьги)","08010300312110000014474",3
16111896,"Полица","Полица",,,,,2
16105870,"Половинница",,,,,,2
16016292,"Полуденная",,,,,,6
16030330,"Польшма","Польшма",,,,,1
16102040,"Пондолка",,,,,,3
16102062,"Поржала","Поржала",,,,"03010000112103000000659",4
16079677,"Поржима",,,,,,2
16011514,"Порозовица",,,,,,11
16024596,"Порста",,,,,,2
16024597,"Порста",,,,,"03020300212103000028674",2
16102070,"Порста",,,,,,3
16101962,"Посташница",,,,,,2
16115791,"Поца",,,,,,5
16024629,"Поча",,,,,,3
16061620,"Поченга",,,,,,5
16016281,"Правая Сученьга",,,,,,3
16068233,"Пудега",,,,,,2
14001402,"Пудежка",,"Вологда","Q4383332","ru:Пудежка","03020100312103000006561",24
16079692,"Пудунга",,,,,,4
16847100,"Пунгул",,,,,"03020100112103000005634",1
16016342,"Пунема","Пунема",,,,"03010000112103000000369",3
16114332,"Пуреза",,,,,,2
16105850,"Пурна","Пурна",,,,,3
16152140,"Пурсанга",,,,,"03020100312103000009265",7
16024593,"Пустая","Пустая",,,,,4
16016246,"Пустая Мушня",,,,,,2
16102036,"Пустынька",,,,,,5
17003948,"Путка",,,,,,9
16068241,"Пухить",,,,,,2
16030322,"Пушторка",,,,,,9
16008999,"Пыжуг",,,,,,9
16102074,"Пырица",,,,,,2
16102082,"Пыщуг",,,,,,7
16092321,"Пяжелка",,,,,,2
16100614,"Радочино",,,,,,4
14064910,"Ратца",,"Песь","Q4379290","ru:Ратца","08010200112110000007051",12
16105876,"Режа",,,,,,2
16111897,"Репа",,,,,,2
16121994,"Ретча",,,,,,3
16008969,"Речица",,,,,,2
16030324,"Римрека","Римрека",,,,"03010000112103000000444",4
16119789,"Робрека",,,,,"01040100612102000017925",2
16114367,"Рогна",,,,,,6
16016250,"Роица",,,,,,5
16092347,"Роксомка",,,,,,3
16115786,"Ронга",,,,,,5
16119786,"Россплавная",,,"Q3725048","ru:Россплавная","08010300312110000014382",2
16107952,"Ротбой","Ротбой",,,,,3
16102079,"Рукавишный Лог",,,,,"10010300312111100035041",2
17137921,"Рунас",,,,,"03020100312103000006455",6
16079676,"Рыбница",,,,,,5
16092377,"Рябинка",,,,,,2
16107930,"Савручей",,,,,,4
14053478,"Самина","Самина","Андома","Q4406572","ru:Самина (приток Андомы)","01040100612102000017369",2
16079675,"Самсарка",,,,,,2
16092334,"Сара",,,,,,2
16102472,"Саража","Саража","Сомба","Q4408269","ru:Саража","01040100412102000016906",2
16021185,"Сарка",,,,,,2
16102474,"Сарожа","Сарожа",,,,"01040100612102000017444",2
16030342,"Светица",,,,,,2
16121997,"Светица",,,,,,2
16153306,"Светица",,,,,"03020100312103000009289",23
13991258,"Свидь","Свидь","Лача","Q1895688","ru:Свидь","03010000112103000000154",5
16235627,"Святица",,,,,,12
2649819,"Северная Двина","Северная Двина","Белое море","Q8187","ru:Северная Двина","03020100312103000005014",76
16102469,"Северная Тухта","Северная Тухта",,,,"01040100612102000017284",2
16102011,"Сегжа",,,,,,3
16160702,"Сельменьга",,,,,,12
16024613,"Семдюга",,,,,,4
16106043,"Семженьга","Семженьга","Пежма",,,,2
16114329,"Семчуга",,,,,,3
16106148,"Сенная",,,,,,2
16008950,"Сеньга",,,,,,19
16101990,"Серба",,,,,,6
16102010,"Сибская река",,,,,,3
16024635,"Сивеж",,,,,,3
16115788,"Сивеж",,,,,"03020300212103000031117",3
16660115,"Сивеж",,,"Q4418432","ru:Сивеж (приток Куножа)","08010300312110000014900",4
16024602,"Сивчуга","Сивчуга",,,,,6
16011477,"Сидоровка",,,,,,2
16016262,"Сизьма",,,,,,8
16101963,"Силева",,,,,,4
16061600,"Синдошка",,,,,,3
16011512,"Сить",,,"Q4421184","ru:Сить (приток Кубены)",,11
16021186,"Сиуч",,,,,,1
16016263,"Славянка",,,,,,4
16100631,"Смердомка",,,,,,4
16092369,"Смерьга",,,,,,2
13991293,"Совза","Совза","Вещозеро","Q3720582","ru:Совза","03010000112103000000390",7
15986556,"Согожа","Согожа",,"Q2416443","ru:Согожа",,2
16016234,"Содима",,,"Q4426739","ru:Содима",,3
16842939,"Содошка",,,,,"03020100112103000005191",2
16105867,"Сойга",,,,,,2
16016258,"Сойда","Сойда",,,,,2
16101945,"Сойда",,,,,,2
16024611,"Соколовка",,,,,,6
16114368,"Солица",,,,,,2
16024647,"Солмас",,,,,"08010200312110000009350",4
16114361,"Соломянка",,,,,,2
16016257,"Солохта",,,,,,2
16119790,"Солручей",,,,,,6
16133124,"Сомбала",,,,,,2
16102095,"Сомболка",,,,,,2
16105866,"Сондуга",,,,,,2
16092367,"Сора",,,,,"08010200312110000008568",3
16092360,"Соренжа",,,,,"08010200412110000007379",3
16107938,"Сорица",,,,,,2
16021183,"Сорка",,,,,,3
16061609,"Сорка",,,,,,5
16068240,"Соть",,,,,,3
16061623,"Спасская",,,,,,8
16011489,"Старая Тотьма",,,"Q4439813",,,2
16030354,"Стрелица",,,,,,4
16011483,"Стрельня",,,,,"03020100312103000009531",7
16011471,"Стрига","Стрига","Северная Двина",,,,11
12183615,"Суда","Суда","Рыбинское водохранилище","Q1295629","ru:Суда (река, впадает в Рыбинское водохранилище)","08010200212110000007388",15
16016238,"Судьбица",,,,,,5
16107939,"Сука",,,,,,2
16114338,"Суксанга","Суксанга","Кизьма",,,"03020300212103000029732",3
16102466,"Суланда","Суланда",,,,"01040100612102000017833",2
16114357,"Сулонга","Сулонга",,,,"03020100312103000009104",13
16101998,"Сума","Сума",,,,,3
16061610,"Сурковка",,,,,,2
3549601,"Сухона","Сухона","Северная Двина","Q82812","ru:Сухона","03020100112103000005023",51
16102477,"Сютма",,,,,,2
16011498,"Сямжа",,,,,,10
16016278,"Сямжена",,,,,"03020100112103000005689",2
16092384,"Сярма",,,,,,3
16115785,"Сёна",,,,,,3
16101970,"Тавеньга","Тавеньга",,,,"03010000112103000000291",2
16030312,"Тагажма","Тагажма",,,,"01040100512102000017674",2
16102059,"Талица","Талица",,,,"01040100512102000017575",2
16114352,"Тамушка",,,,,"03020300212103000031001",7
16114362,"Тамушка",,,,,"03020300212103000030936",2
14536680,"Тарзанка",,"Лоста",,,,22
16016280,"Тарнога",,,,,,2
16011472,"Темтас",,,,,,3
13999863,"Терменьга",,"Вага","Q12565462","ru:Терменьга (приток Ваги)","03020300212103000028322",4
16111884,"Тефтеньга","Тефтеньга",,,,,2
16061595,"Тиксна",,,,,,2
16102008,"Тингат","Тингат",,,,"03010000112103000000529",7
16016341,"Тинготомка","Тинготомка",,,,"03010000112103000000352",2
16030349,"Тихла",,,,,,2
16235802,"Това",,,,,,5
16102015,"Тозьма",,,,,,3
16114370,"Токовица",,,,,,2
16102020,"Токушка",,,,,,3
16105860,"Томашка",,,,,,2
16114356,"Томашка",,,,,,2
16024626,"Тордас","Тордас",,,,,3
16030333,"Тордокс","Тордокс",,,,,2
16114358,"Торженьга",,,,,,2
16114372,"Туловица",,,,,,3
16092342,"Тумба",,,,,,2
16136554,"Турица",,,,,,6
16068239,"Тювенька",,,,,,2
16141060,"Тютешь",,,,,,3
